CMDLINE python schemas-0-current.py example_schema.yaml output/fullextract parquet https://pitest-fhir.azurehealthcareapis.com
MEM 1.378906 1659446454.0672
MEM 27.531250 1659446454.1675
MEM 40.902344 1659446454.2677
MEM 79.285156 1659446454.3680
MEM 91.136719 1659446454.4683
MEM 101.753906 1659446454.5686
MEM 102.285156 1659446454.6689
MEM 102.285156 1659446454.7691
MEM 102.285156 1659446454.8694
MEM 103.683594 1659446454.9697
MEM 104.253906 1659446455.0701
MEM 104.312500 1659446455.1705
MEM 106.199219 1659446455.2708
MEM 106.519531 1659446455.3710
MEM 106.769531 1659446455.4713
MEM 106.769531 1659446455.5716
MEM 106.769531 1659446455.6718
MEM 106.812500 1659446455.7721
MEM 106.812500 1659446455.8724
MEM 106.812500 1659446455.9727
MEM 107.035156 1659446456.0730
MEM 107.292969 1659446456.1732
MEM 107.800781 1659446456.2735
MEM 116.890625 1659446456.3738
MEM 116.941406 1659446456.4741
MEM 117.062500 1659446456.5744
MEM 117.062500 1659446456.6747
MEM 117.062500 1659446456.7749
MEM 117.062500 1659446456.8752
MEM 117.062500 1659446456.9756
MEM 117.062500 1659446457.0759
MEM 117.062500 1659446457.1762
MEM 117.062500 1659446457.2765
MEM 117.207031 1659446457.3767
MEM 117.207031 1659446457.4771
MEM 117.207031 1659446457.5775
MEM 117.207031 1659446457.6778
MEM 117.207031 1659446457.7781
MEM 117.207031 1659446457.8783
MEM 117.207031 1659446457.9787
MEM 117.207031 1659446458.0790
MEM 117.207031 1659446458.1793
MEM 117.207031 1659446458.2795
MEM 117.410156 1659446458.3797
MEM 124.894531 1659446458.4801
MEM 127.144531 1659446458.5804
MEM 134.250000 1659446458.6807
MEM 134.597656 1659446458.7810
MEM 134.976562 1659446458.8812
MEM 139.410156 1659446458.9815
MEM 141.066406 1659446459.0818
MEM 144.070312 1659446459.1821
MEM 149.945312 1659446459.2824
MEM 149.945312 1659446459.3828
MEM 150.710938 1659446459.4831
MEM 150.710938 1659446459.5834
MEM 150.710938 1659446459.6837
MEM 150.710938 1659446459.7840
MEM 150.710938 1659446459.8842
MEM 150.968750 1659446459.9846
MEM 151.226562 1659446460.0849
MEM 151.742188 1659446460.1851
MEM 159.468750 1659446460.2855
MEM 158.281250 1659446460.3858
MEM 158.281250 1659446460.4861
MEM 158.281250 1659446460.5863
MEM 158.281250 1659446460.6866
MEM 158.281250 1659446460.7868
MEM 158.281250 1659446460.8870
MEM 158.281250 1659446460.9873
MEM 158.281250 1659446461.0876
MEM 158.281250 1659446461.1878
MEM 158.273438 1659446461.2880
MEM 158.273438 1659446461.3883
MEM 158.273438 1659446461.4886
MEM 158.273438 1659446461.5889
MEM 158.273438 1659446461.6891
MEM 158.273438 1659446461.7893
MEM 158.273438 1659446461.8896
MEM 158.273438 1659446461.9898
MEM 158.273438 1659446462.0901
MEM 158.585938 1659446462.1903
MEM 158.464844 1659446462.2906
MEM 158.464844 1659446462.3908
MEM 158.464844 1659446462.4911
MEM 158.464844 1659446462.5914
MEM 158.464844 1659446462.6918
MEM 158.464844 1659446462.7921
MEM 158.464844 1659446462.8923
MEM 158.464844 1659446462.9926
MEM 158.464844 1659446463.0929
MEM 158.464844 1659446463.1932
MEM 157.101562 1659446463.2934
MEM 157.101562 1659446463.3937
MEM 157.101562 1659446463.4941
MEM 157.101562 1659446463.5943
MEM 157.101562 1659446463.6946
MEM 157.101562 1659446463.7948
MEM 157.101562 1659446463.8951
MEM 157.101562 1659446463.9955
MEM 157.101562 1659446464.0959
MEM 157.101562 1659446464.1961
MEM 157.101562 1659446464.2964
MEM 157.101562 1659446464.3967
MEM 157.101562 1659446464.4969
MEM 157.101562 1659446464.5971
MEM 157.101562 1659446464.6974
MEM 157.101562 1659446464.7976
MEM 157.101562 1659446464.8979
MEM 157.101562 1659446464.9981
MEM 157.101562 1659446465.0984
MEM 157.707031 1659446465.1986
MEM 157.707031 1659446465.2988
MEM 157.707031 1659446465.3990
MEM 157.707031 1659446465.4993
MEM 157.707031 1659446465.5996
MEM 157.707031 1659446465.6998
MEM 157.707031 1659446465.8001
MEM 157.707031 1659446465.9003
MEM 157.707031 1659446466.0006
MEM 157.957031 1659446466.1008
MEM 158.500000 1659446466.2011
MEM 162.078125 1659446466.3014
MEM 162.078125 1659446466.4016
MEM 162.078125 1659446466.5019
MEM 162.078125 1659446466.6022
MEM 162.078125 1659446466.7024
MEM 162.078125 1659446466.8027
MEM 162.078125 1659446466.9029
MEM 162.078125 1659446467.0032
MEM 162.078125 1659446467.1034
MEM 161.773438 1659446467.2037
MEM 161.773438 1659446467.3039
MEM 161.773438 1659446467.4042
MEM 161.773438 1659446467.5045
MEM 161.773438 1659446467.6048
MEM 161.773438 1659446467.7051
MEM 161.773438 1659446467.8055
MEM 161.773438 1659446467.9057
MEM 161.773438 1659446468.0060
MEM 162.281250 1659446468.1063
MEM 161.933594 1659446468.2065
MEM 161.933594 1659446468.3068
MEM 161.933594 1659446468.4070
MEM 161.933594 1659446468.5074
MEM 161.933594 1659446468.6076
MEM 161.933594 1659446468.7079
MEM 161.933594 1659446468.8083
MEM 162.187500 1659446468.9086
MEM 162.187500 1659446469.0089
MEM 162.187500 1659446469.1092
MEM 161.800781 1659446469.2095
MEM 162.382812 1659446469.3098
MEM 162.382812 1659446469.4102
MEM 162.382812 1659446469.5104
MEM 162.382812 1659446469.6107
MEM 162.382812 1659446469.7109
MEM 162.382812 1659446469.8112
MEM 162.382812 1659446469.9115
MEM 162.382812 1659446470.0118
MEM 162.382812 1659446470.1121
MEM 162.382812 1659446470.2124
MEM 162.382812 1659446470.3127
MEM 162.382812 1659446470.4128
MEM 162.710938 1659446470.5131
MEM 162.710938 1659446470.6133
MEM 162.710938 1659446470.7136
MEM 162.710938 1659446470.8139
MEM 162.710938 1659446470.9141
MEM 162.710938 1659446471.0144
MEM 162.875000 1659446471.1146
MEM 162.875000 1659446471.2148
MEM 162.875000 1659446471.3150
MEM 162.875000 1659446471.4152
MEM 162.875000 1659446471.5155
MEM 162.875000 1659446471.6158
MEM 162.875000 1659446471.7161
MEM 162.875000 1659446471.8163
MEM 162.875000 1659446471.9166
MEM 162.875000 1659446472.0169
MEM 162.875000 1659446472.1171
MEM 164.511719 1659446472.2174
MEM 164.511719 1659446472.3177
MEM 164.511719 1659446472.4180
MEM 164.511719 1659446472.5182
MEM 164.511719 1659446472.6186
MEM 164.511719 1659446472.7189
MEM 164.511719 1659446472.8191
MEM 164.511719 1659446472.9194
MEM 164.511719 1659446473.0196
MEM 164.488281 1659446473.1199
MEM 164.488281 1659446473.2202
MEM 164.488281 1659446473.3205
MEM 164.488281 1659446473.4207
MEM 164.488281 1659446473.5210
MEM 164.488281 1659446473.6213
MEM 164.488281 1659446473.7215
MEM 164.488281 1659446473.8218
MEM 164.488281 1659446473.9220
MEM 164.488281 1659446474.0223
MEM 163.113281 1659446474.1225
MEM 160.007812 1659446474.2228
MEM 160.007812 1659446474.3232
MEM 160.007812 1659446474.4236
MEM 160.007812 1659446474.5240
MEM 160.007812 1659446474.6243
MEM 160.007812 1659446474.7245
MEM 160.007812 1659446474.8248
MEM 160.007812 1659446474.9250
MEM 160.261719 1659446475.0254
MEM 160.109375 1659446475.1256
MEM 160.109375 1659446475.2259
MEM 160.109375 1659446475.3261
MEM 160.109375 1659446475.4264
MEM 160.109375 1659446475.5267
MEM 160.109375 1659446475.6269
MEM 160.109375 1659446475.7272
MEM 160.109375 1659446475.8276
MEM 160.109375 1659446475.9279
MEM 160.109375 1659446476.0282
MEM 165.207031 1659446476.1285
MEM 160.707031 1659446476.2288
MEM 160.707031 1659446476.3291
MEM 160.707031 1659446476.4293
MEM 160.707031 1659446476.5296
MEM 160.707031 1659446476.6298
MEM 160.707031 1659446476.7301
MEM 160.707031 1659446476.8304
MEM 160.707031 1659446476.9306
MEM 160.417969 1659446477.0309
MEM 160.417969 1659446477.1313
MEM 160.417969 1659446477.2315
MEM 160.417969 1659446477.3318
MEM 160.417969 1659446477.4321
MEM 160.417969 1659446477.5324
MEM 160.417969 1659446477.6327
MEM 160.417969 1659446477.7330
MEM 160.417969 1659446477.8333
MEM 160.417969 1659446477.9335
MEM 160.378906 1659446478.0339
MEM 159.968750 1659446478.1343
MEM 159.968750 1659446478.2347
MEM 159.968750 1659446478.3351
MEM 159.968750 1659446478.4355
MEM 159.968750 1659446478.5358
MEM 159.968750 1659446478.6362
MEM 159.968750 1659446478.7365
MEM 159.968750 1659446478.8369
MEM 160.222656 1659446478.9372
MEM 160.171875 1659446479.0376
MEM 160.171875 1659446479.1380
MEM 160.171875 1659446479.2384
MEM 160.171875 1659446479.3388
MEM 160.171875 1659446479.4391
MEM 160.171875 1659446479.5394
MEM 160.171875 1659446479.6398
MEM 160.171875 1659446479.7402
MEM 160.171875 1659446479.8405
MEM 161.828125 1659446479.9408
MEM 161.726562 1659446480.0411
MEM 161.726562 1659446480.1415
MEM 161.726562 1659446480.2418
MEM 161.726562 1659446480.3422
MEM 161.726562 1659446480.4426
MEM 161.726562 1659446480.5430
MEM 161.726562 1659446480.6433
MEM 160.839844 1659446480.7435
MEM 158.589844 1659446480.8439
MEM 158.589844 1659446480.9442
MEM 158.382812 1659446481.0446
MEM 158.382812 1659446481.1449
MEM 158.382812 1659446481.2452
MEM 158.382812 1659446481.3454
MEM 158.382812 1659446481.4457
MEM 158.382812 1659446481.5460
MEM 158.382812 1659446481.6463
MEM 158.382812 1659446481.7465
MEM 158.457031 1659446481.8468
MEM 158.457031 1659446481.9470
MEM 158.457031 1659446482.0474
MEM 158.457031 1659446482.1477
