CMDLINE python schemas-3-fulltableextract.py example_schema.yaml output/fullextract parquet https://pitest-fhir.azurehealthcareapis.com
MEM 182.761719 1659446424.7220
MEM 182.761719 1659446424.8223
MEM 182.761719 1659446424.9225
MEM 182.761719 1659446425.0228
MEM 182.761719 1659446425.1231
MEM 182.761719 1659446425.2234
MEM 182.761719 1659446425.3237
MEM 182.964844 1659446425.4241
MEM 182.964844 1659446425.5244
MEM 182.964844 1659446425.6247
MEM 182.964844 1659446425.7249
MEM 182.964844 1659446425.8252
MEM 182.964844 1659446425.9255
MEM 182.964844 1659446426.0258
MEM 182.964844 1659446426.1262
MEM 183.222656 1659446426.2265
MEM 183.222656 1659446426.3268
MEM 183.222656 1659446426.4272
MEM 183.222656 1659446426.5275
MEM 183.550781 1659446426.6278
MEM 183.550781 1659446426.7281
MEM 183.550781 1659446426.8284
MEM 183.550781 1659446426.9288
MEM 183.550781 1659446427.0291
MEM 183.550781 1659446427.1293
MEM 183.550781 1659446427.2296
MEM 183.550781 1659446427.3299
MEM 183.550781 1659446427.4302
MEM 183.808594 1659446427.5306
MEM 183.808594 1659446427.6309
MEM 183.808594 1659446427.7311
MEM 183.808594 1659446427.8314
MEM 183.808594 1659446427.9318
MEM 183.808594 1659446428.0321
MEM 183.808594 1659446428.1324
MEM 183.808594 1659446428.2327
MEM 183.808594 1659446428.3330
MEM 183.808594 1659446428.4333
MEM 183.808594 1659446428.5337
MEM 183.808594 1659446428.6340
MEM 183.808594 1659446428.7343
MEM 184.066406 1659446428.8347
MEM 184.066406 1659446428.9351
MEM 184.066406 1659446429.0354
MEM 184.066406 1659446429.1357
MEM 184.066406 1659446429.2360
MEM 184.066406 1659446429.3363
MEM 184.066406 1659446429.4367
MEM 184.066406 1659446429.5370
MEM 184.324219 1659446429.6373
MEM 184.324219 1659446429.7376
MEM 184.324219 1659446429.8379
MEM 184.324219 1659446429.9382
MEM 184.324219 1659446430.0385
MEM 184.324219 1659446430.1388
MEM 184.324219 1659446430.2391
MEM 184.582031 1659446430.3395
MEM 184.582031 1659446430.4399
MEM 184.582031 1659446430.5403
MEM 184.582031 1659446430.6405
MEM 184.582031 1659446430.7408
MEM 184.582031 1659446430.8410
MEM 184.839844 1659446430.9413
MEM 184.839844 1659446431.0416
MEM 184.839844 1659446431.1420
MEM 184.839844 1659446431.2422
MEM 184.839844 1659446431.3425
MEM 184.839844 1659446431.4429
MEM 185.097656 1659446431.5431
MEM 185.097656 1659446431.6434
MEM 185.097656 1659446431.7436
MEM 185.097656 1659446431.8439
MEM 185.097656 1659446431.9441
MEM 185.097656 1659446432.0444
MEM 185.355469 1659446432.1447
MEM 185.355469 1659446432.2448
MEM 185.355469 1659446432.3451
MEM 185.355469 1659446432.4454
MEM 185.355469 1659446432.5457
MEM 185.355469 1659446432.6460
MEM 185.355469 1659446432.7462
MEM 185.613281 1659446432.8465
MEM 185.613281 1659446432.9467
MEM 185.613281 1659446433.0470
MEM 185.613281 1659446433.1473
MEM 185.613281 1659446433.2475
MEM 185.613281 1659446433.3478
MEM 191.058594 1659446433.4481
MEM 195.015625 1659446433.5485
MEM 201.976562 1659446433.6488
MEM 202.363281 1659446433.7491
MEM 202.664062 1659446433.8494
MEM 203.660156 1659446433.9497
MEM 205.886719 1659446434.0501
MEM 206.835938 1659446434.1504
MEM 209.824219 1659446434.2507
MEM 221.648438 1659446434.3511
MEM 221.648438 1659446434.4514
MEM 221.648438 1659446434.5517
MEM 221.894531 1659446434.6520
MEM 221.894531 1659446434.7523
MEM 221.894531 1659446434.8526
MEM 221.894531 1659446434.9529
MEM 221.894531 1659446435.0531
MEM 221.894531 1659446435.1534
MEM 222.152344 1659446435.2537
MEM 222.410156 1659446435.3539
MEM 222.667969 1659446435.4543
MEM 229.371094 1659446435.5546
MEM 229.371094 1659446435.6550
MEM 229.371094 1659446435.7553
MEM 229.371094 1659446435.8556
MEM 229.371094 1659446435.9559
MEM 229.371094 1659446436.0562
MEM 229.371094 1659446436.1565
MEM 229.371094 1659446436.2568
MEM 227.671875 1659446436.3570
MEM 227.671875 1659446436.4574
MEM 227.671875 1659446436.5577
MEM 238.242188 1659446436.6579
MEM 238.242188 1659446436.7582
MEM 238.242188 1659446436.8585
MEM 238.242188 1659446436.9588
MEM 238.242188 1659446437.0591
MEM 238.242188 1659446437.1594
MEM 238.242188 1659446437.2597
MEM 236.175781 1659446437.3600
MEM 236.175781 1659446437.4603
MEM 236.175781 1659446437.5606
MEM 236.175781 1659446437.6609
MEM 245.714844 1659446437.7612
MEM 245.714844 1659446437.8616
MEM 245.714844 1659446437.9619
MEM 245.714844 1659446438.0622
MEM 245.714844 1659446438.1624
MEM 245.714844 1659446438.2627
MEM 245.714844 1659446438.3630
MEM 245.714844 1659446438.4634
MEM 245.714844 1659446438.5636
MEM 245.714844 1659446438.6639
MEM 245.714844 1659446438.7642
MEM 245.714844 1659446438.8645
MEM 253.191406 1659446438.9648
MEM 253.191406 1659446439.0651
MEM 253.191406 1659446439.1653
MEM 253.191406 1659446439.2656
MEM 253.191406 1659446439.3659
MEM 253.191406 1659446439.4662
MEM 253.191406 1659446439.5665
MEM 253.191406 1659446439.6668
MEM 253.191406 1659446439.7671
MEM 253.191406 1659446439.8673
MEM 253.191406 1659446439.9676
MEM 253.191406 1659446440.0679
MEM 253.191406 1659446440.1682
MEM 253.191406 1659446440.2685
MEM 253.191406 1659446440.3687
MEM 253.191406 1659446440.4691
MEM 253.191406 1659446440.5694
MEM 253.191406 1659446440.6697
MEM 253.191406 1659446440.7700
MEM 253.191406 1659446440.8703
MEM 253.191406 1659446440.9706
MEM 253.191406 1659446441.0709
MEM 253.191406 1659446441.1712
MEM 253.191406 1659446441.2714
MEM 253.191406 1659446441.3718
MEM 253.191406 1659446441.4721
MEM 253.191406 1659446441.5724
MEM 253.191406 1659446441.6727
MEM 253.191406 1659446441.7729
MEM 253.191406 1659446441.8732
MEM 253.191406 1659446441.9734
MEM 253.191406 1659446442.0737
MEM 253.191406 1659446442.1740
MEM 253.191406 1659446442.2742
MEM 253.191406 1659446442.3745
MEM 253.191406 1659446442.4749
MEM 253.191406 1659446442.5751
MEM 253.191406 1659446442.6754
MEM 253.191406 1659446442.7757
MEM 253.191406 1659446442.8760
MEM 253.191406 1659446442.9763
MEM 253.191406 1659446443.0765
MEM 256.800781 1659446443.1768
MEM 260.925781 1659446443.2771
MEM 260.925781 1659446443.3774
MEM 260.925781 1659446443.4778
MEM 260.925781 1659446443.5781
MEM 260.925781 1659446443.6783
MEM 260.925781 1659446443.7786
MEM 260.925781 1659446443.8789
MEM 260.925781 1659446443.9792
MEM 261.183594 1659446444.0795
MEM 262.988281 1659446444.1798
MEM 269.175781 1659446444.2801
MEM 269.175781 1659446444.3803
MEM 269.175781 1659446444.4807
MEM 269.175781 1659446444.5810
MEM 269.175781 1659446444.6813
MEM 269.175781 1659446444.7816
MEM 269.175781 1659446444.8819
MEM 269.175781 1659446444.9822
MEM 269.175781 1659446445.0825
MEM 274.589844 1659446445.1827
MEM 274.589844 1659446445.2830
MEM 274.589844 1659446445.3833
MEM 274.589844 1659446445.4837
MEM 274.589844 1659446445.5839
MEM 274.589844 1659446445.6842
MEM 274.589844 1659446445.7844
MEM 274.589844 1659446445.8848
MEM 274.589844 1659446445.9851
MEM 274.589844 1659446446.0854
MEM 274.589844 1659446446.1857
MEM 278.457031 1659446446.2859
MEM 282.582031 1659446446.3861
MEM 282.582031 1659446446.4865
MEM 282.582031 1659446446.5868
MEM 282.582031 1659446446.6871
MEM 282.582031 1659446446.7874
MEM 282.582031 1659446446.8876
MEM 282.582031 1659446446.9879
MEM 282.582031 1659446447.0882
MEM 282.582031 1659446447.1885
MEM 282.582031 1659446447.2888
MEM 282.582031 1659446447.3890
MEM 285.933594 1659446447.4895
MEM 288.511719 1659446447.5898
MEM 288.511719 1659446447.6901
MEM 288.511719 1659446447.7904
MEM 288.511719 1659446447.8907
MEM 288.511719 1659446447.9911
MEM 288.511719 1659446448.0914
MEM 288.511719 1659446448.1918
MEM 288.511719 1659446448.2921
MEM 288.511719 1659446448.3924
MEM 288.511719 1659446448.4928
MEM 288.511719 1659446448.5931
MEM 285.613281 1659446448.6934
MEM 282.113281 1659446448.7937
MEM 282.113281 1659446448.8941
MEM 282.113281 1659446448.9944
MEM 282.113281 1659446449.0946
MEM 282.113281 1659446449.1949
MEM 282.113281 1659446449.2951
MEM 282.113281 1659446449.3954
MEM 282.113281 1659446449.4957
MEM 282.113281 1659446449.5960
MEM 282.113281 1659446449.6963
MEM 282.113281 1659446449.7966
MEM 282.113281 1659446449.8969
MEM 282.113281 1659446449.9972
MEM 282.113281 1659446450.0976
MEM 282.113281 1659446450.1979
MEM 282.113281 1659446450.2982
MEM 282.113281 1659446450.3986
MEM 282.113281 1659446450.4989
MEM 282.113281 1659446450.5993
MEM 282.113281 1659446450.6996
MEM 282.113281 1659446450.7998
MEM 282.113281 1659446450.9001
MEM 282.113281 1659446451.0006
MEM 282.113281 1659446451.1009
MEM 282.113281 1659446451.2012
MEM 282.113281 1659446451.3015
MEM 282.113281 1659446451.4018
MEM 282.113281 1659446451.5021
MEM 282.113281 1659446451.6024
MEM 282.113281 1659446451.7027
MEM 282.113281 1659446451.8030
MEM 282.113281 1659446451.9032
MEM 282.113281 1659446452.0036
MEM 282.113281 1659446452.1038
MEM 282.113281 1659446452.2041
MEM 282.113281 1659446452.3044
MEM 282.113281 1659446452.4047
MEM 282.113281 1659446452.5050
MEM 282.113281 1659446452.6054
MEM 282.113281 1659446452.7057
MEM 282.113281 1659446452.8060
MEM 282.113281 1659446452.9062
MEM 282.113281 1659446453.0066
MEM 282.113281 1659446453.1069
MEM 282.113281 1659446453.2071
MEM 282.113281 1659446453.3074
MEM 282.113281 1659446453.4076
MEM 282.113281 1659446453.5080
MEM 282.113281 1659446453.6082
MEM 282.113281 1659446453.7085
MEM 282.113281 1659446453.8087
MEM 282.113281 1659446453.9090
MEM 282.113281 1659446454.0093
MEM 282.113281 1659446454.1097
MEM 282.113281 1659446454.2098
MEM 282.113281 1659446454.3102
MEM 282.113281 1659446454.4104
MEM 282.113281 1659446454.5107
MEM 282.113281 1659446454.6110
MEM 282.113281 1659446454.7113
MEM 282.113281 1659446454.8115
MEM 282.113281 1659446454.9118
MEM 282.113281 1659446455.0122
MEM 282.113281 1659446455.1126
MEM 282.113281 1659446455.2129
MEM 282.113281 1659446455.3132
MEM 282.113281 1659446455.4135
MEM 282.113281 1659446455.5138
MEM 282.113281 1659446455.6141
MEM 282.113281 1659446455.7143
MEM 282.113281 1659446455.8146
MEM 282.113281 1659446455.9149
MEM 282.113281 1659446456.0153
MEM 282.113281 1659446456.1157
MEM 282.113281 1659446456.2159
MEM 282.113281 1659446456.3162
MEM 282.113281 1659446456.4165
MEM 282.113281 1659446456.5168
MEM 282.113281 1659446456.6171
MEM 282.113281 1659446456.7173
MEM 282.113281 1659446456.8176
MEM 282.113281 1659446456.9179
MEM 282.113281 1659446457.0182
MEM 282.113281 1659446457.1184
MEM 282.113281 1659446457.2187
MEM 282.113281 1659446457.3189
MEM 282.113281 1659446457.4191
MEM 282.113281 1659446457.5194
MEM 282.113281 1659446457.6198
MEM 282.113281 1659446457.7200
MEM 282.113281 1659446457.8203
MEM 282.113281 1659446457.9206
MEM 282.113281 1659446458.0209
MEM 282.113281 1659446458.1212
MEM 282.113281 1659446458.2215
MEM 282.113281 1659446458.3217
MEM 282.113281 1659446458.4220
MEM 282.113281 1659446458.5223
MEM 282.113281 1659446458.6226
MEM 282.113281 1659446458.7228
MEM 282.113281 1659446458.8232
MEM 282.113281 1659446458.9235
MEM 282.113281 1659446459.0238
MEM 282.113281 1659446459.1240
MEM 203.214844 1659446459.2243
